1989,Parenthood,cool
1989,Parents,father
1989,Penn & Teller Get Killed,teller
1989,Pet Sematary,gage
1989,The Phantom of the Opera: The Motion Picture,destler
1989,Physical Evidence,murder
1989,Pink Cadillac,romance
1989,Police Academy 6: City Under Siege,proctor
1989,Prancer,prancer
1989,The Preppie Murder,manhattan
1989,Pumpkinhead,pumpkinhead
2004,The Punisher,glass
1989,Puppet Master,blade
1989,R.O.T.O.R.,coldyron
1989,Red Scorpion,resistance
1989,Relentless,york
1989,Renegades,marino
1989,Samurai Cop,fujiyama
1989,Say Anything,friend
1989,Scenes from the Class Struggle in Beverly Hills,widow
1989,Sea of Love,man
1989,"See No Evil, Hear No Evil",kirgo
1989,"Sex, Lies, and Videotape",day
1989,Shag,melaina
1989,She's Out of Control,sister
1989,She-Devil,asset
1989,Shocker,pinker
1989,"Silent Night, Deadly Night 3: Better Watch Out!",newbury
1989,Sinbad of the Seven Seas,sinbad
1989,Sing,miss
1989,Skin Deep,room
1989,Slaves of New York,boyfriend
1989,Sleepaway Camp III: Teenage Wasteland,news
1989,Small Sacrifices,man
1989,Snake Eater,officer
1992,Society,party
1989,Star Trek V: The Final Frontier,planet
1989,Staying Together,past
1989,Steel Magnolias,annelle
1989,Stepfather II,death
1989,Strapless,american doctor
1989,Tango & Cash,tango
1989,Tap,tap
1989,Teen Witch,power
1989,Ten Little Indians,suspicion
1989,The Terror Within,lab
1989,Those She Left Behind,realty
1989,Three Fugitives,bank
1995,To Die For,news
1989,The Toxic Avenger Part III: The Last Temptation of Toxie,superhero
1989,The Trial of the Incredible Hulk,trial
1989,Triumph of the Spirit,early life
1989,Troop Beverly Hills,velda
1989,True Believer,dodd
1989,Tummy Trouble,baby
1989,Turner & Hooch,hooch
1996,Twister,house
1989,UHF,station
1989,The Unbelievable Truth,model
1989,Uncle Buck,chanice
1989,Valmont,valmont
1989,Vampire's Kiss,loew
1989,"Wait Until Spring, Bandini",wife
1989,The War of the Roses,begin
1989,Weekend at Bernie's,phone
1989,When Harry Met Sally...,journalism
1989,Who's Harry Crumb?,daughter
1989,Winter People,drury
1989,Wired,aykroyd
1989,The Wizard,play
1989,The Women of Brewster Place,browne
1989,Worth Winning,friend
1990,The Adventures of Ford Fairlane,fairlane
1990,"After Dark, My Sweet",doc
1990,Air America,air
1990,Alice,invisibility
1990,The Ambulance,york
1990,American Ninja 4: The Annihilation,mulgrew
1990,Andre's Mother,manhattan memorial service
1990,Angel Town,student
1990,Another 48 Hrs.,kill
1990,Arachnophobia,manley
1990,Avalon,discount
1990,Awakenings,hospital
1990,Back to the Future Part III,doc
1990,Bad Influence,crime
1990,Betsy's Wedding,man
1990,Bird on a Wire,agent
1990,Blind Faith,blame
1990,Bloodfist II,fighter
1990,The Bonfire of the Vanities,attorney
1991,Bride of Re-Animator,chapham
1990,Cadence,mckinney
1990,Cadillac Man,day
1990,Cartoon All-Stars to the Rescue,drug
1990,Catchfire,avoca
1990,Challenger,boisjoly
1990,Checkered Flag,trehearn
1990,Child's Play 2,simpson
1990,China O'Brien,china
1990,Class of 1999,school
1990,Come See the Paradise,daughter
1990,Coupe de Ville,force
1990,Crash and Burn,organization
1990,Crazy People,drucker
1990,Cry-Baby,girl
1990,Daddy's Dyin': Who's Got the Will?,family
1990,Dances with Wolves,dunbar
1990,The Dark Side of the Moon,crew
1990,Darkman,westlake
1990,Daughter of Darkness,vampire
1990,Days of Thunder,nascar
1990,Death Machine,cale
1990,Decoration Day,cobbs
1990,Def by Temptation,hardison
1990,Delta Force 2: The Colombian Connection,cota
1990,Desperate Hours,bosworth
1990,Die Hard 2,mcclane
1990,Dorf Goes Auto Racing,point
1990,Downtown,plush suburb
1990,Dream Machine,harper
1990,DuckTales the Movie: Treasure of the Lost Lamp,scrooge
1990,Edward Scissorhands,ice
1990,The End of Innocence,psychiatrist
1990,Ernest Goes to Jail,prison
1990,The Exorcist III,kinderman
1990,Faces of Death IV,skeletal
1990,The Final Sanction,exchange
1990,Fire Birds,pilot
1990,The First Power,treatment
1990,Flashback,buckner
2017,Flatliners,experience
1990,Frankenhooker,city
1990,Frankenstein Unbound,buchanan
1990,Funny About Love,sorority
1990,Getting Lucky,school
1990,Ghost,light
1990,Ghost Dad,burch
1990,Ghosts Can't Do It,man
1990,Girlfriend from Hell,high school
1990,The Godfather Part III,zasa
1990,Goodfellas,life
1990,Green Card,bronte
1990,Gremlins 2: The New Batch,clamp
2006,The Guardian,school
1990,Guns,assault
1990,The Guyver,metal
1990,The Handmaid's Tale,movement
1990,Hard to Kill,police
1990,Hardware,team
1990,Havana,weil
1990,Heart Condition,moony
1990,Home Alone,power
1990,"Hot Cars, Cold Facts",warehouse
1990,The Hot Spot,car
1990,House Party,pop
1990,The Hunt for Red October,ramius
1990,I Come in Peace,drug
1990,I Love You to Death,devo
1990,I'm Dangerous Tonight,college student
1990,"Initiation: Silent Night, Deadly Night 4",combustion
1990,Internal Affairs,peck
1990,Iron & Silk,repression
1990,Jacob's Ladder,unit
1990,Joe Versus the Volcano,graynamore
1990,The Kill-Off,news
1990,Killer Tomatoes Strike Back,tomato
1990,Kindergarten Cop,crisp
1990,King of New York,gilley
1990,Laser Mission,home
1990,The Last of the Finest,daly
1990,Leatherface: The Texas Chainsaw Massacre III,leatherface
1990,The Lemon Sisters,lifelong friends work
1990,The Long Walk Home,woman
1990,Loose Cannons,agent
1990,Lord of the Flies,leadership
1990,Love at Large,miss
1990,Madhouse,grindle
1990,Maniac Cop 2,cordell
1990,Marked for Death,screwface
1990,Masters of Menace,motorcycle
1990,Megaville,palinovs
1990,Memphis Belle,derringer
1990,Men at Work,man
1990,Men Don't Leave,contractor
1991,Men of Respect,family
1990,Mermaids,year
1990,Metamorphosis: The Alien Factor,hasn
1990,Metropolitan,class
1990,Miami Blues,moseley
1990,Misery,misery
1990,Mo' Better Blues,bleek
1990,A Mom for Christmas,christmas
1990,Moon 44,stone
1990,Mother Goose Rock 'n' Rhyme,absence
1990,Mountains of the Moon,source
1990,Mr. Destiny,company
1990,Mr. and Mrs. Bridge,bridge
1990,Narrow Margin,train
1990,Navy SEALs,curran
1990,The NeverEnding Story II: The Next Chapter,atreyu
1990,Night Eyes,wife
1990,Nightbreed,boone
1990,"No Retreat, No Surrender 3: Blood Brothers",franco
1990,The Nutcracker Prince,drosselmeier
1990,Pacific Heights,couple
1990,Plunder & Lightning,karnage
1990,Postcards from the Edge,film
1990,Predator 2,team
1990,Presumed Innocent,judge
1990,Pretty Woman,business
1990,Problem Child,junior
1990,Prom Night III: The Last Kiss,school
1990,Psycho IV: The Beginning,house
1990,Pump Up the Volume,problem
1990,Q&A,brennan
1990,Quick Change,loomis
1990,Quigley Down Under,marston
1990,Ralph S. Mouse,motorcycle
1990,The Reflecting Skin,dolphin
1990,Repossessed,mayii
1990,The Rescuers Down Under,egg
1990,Reversal of Fortune,dershowitz
1990,RoboCop 2,robocop
1990,Robot Jox,jox
1990,Rock 'n' Roll High School Forever,school
1990,Rocky V,gunn
1990,Roller Coaster Rabbit,baby
1990,Rosencrantz & Guildenstern Are Dead,play
1990,The Russia House,barley
1992,Shipwrecked,haakon
1990,A Shock to the System,wife
1990,A Show of Force,news
1990,The Shrimp on the Barbie,father
1990,Sibling Rivalry,blind
1990,Side Out,volleyball
1990,Slumber Party Massacre 3,girl
1990,Sorority House Massacre 2,decide
1990,Snake Eater II: The Drug Buster,marine
1990,Solar Crisis,intelligence
1990,Soultaker,soultaker
1990,Spaced Invaders,sheriff
1990,Spirit of '76,science
1990,Spontaneous Combustion,adult
1990,Stanley & Iris,father
1990,State of Grace,york
1990,Stella,jennys
1990,Strike It Rich,money
1990,Taking Care of Business,sakamoto
1990,Tales from the Darkside: The Movie,drogan
1990,Teenage Mutant Ninja Turtles,shredder
1990,Texasville,tragedy
1990,Till There Was You,york
1990,Time of Love,gozal
1990,Too Much Sun,multi
1990,To Sleep with Anger,family
2012,Total Recall,quaid
1990,Tremors,boulder
1990,Troll 2,creedence
1990,Troll 3,people begin
1990,Trust,island
1990,Tune in Tomorrow,radio
1990,The Two Jakes,development
1990,Vincent & Theo,london art
1990,"Welcome Home, Roxy Carmichael",dinky
1990,When You Remember Me,dystrophy
2000,Where the Heart Is,lexie
1990,White Hunter Black Heart,film
1990,White Palace,wife
1990,White Room,kidder
1990,Why Me?,jewelry
1990,Wild Orchid,man
1990,Wild at Heart,sailor
1990,Witchcraft II: The Temptress,year
1990,The Witches,witch
1990,Young Guns II,shot
1990,Zapped Again!,club
1990,12:01 PM,castleman
1991,29th Street,man
1991,Across the Tracks,track
1991,The Addams Family,gomez
1991,All I Want for Christmas,scheme
1991,An American Tail: Fievel Goes West,tiger
1991,Another You,service
1991,At Play in the Fields of the Lord,moon
1991,Backdraft,adcox
1991,Barton Fink,hotel
2017,Beauty and the Beast,beast
1991,Bill & Ted's Bogus Journey,death
1991,Billy Bathgate,dutch
1991,Bingo,bingo
1991,Blue Desert,city
1991,Body Parts,remo
1991,The Boneyard,murder
1991,Boyz n the Hood,doughboy
1991,Breathing Fire,pizza
1991,Brother Future,tree
1991,Bugsy,bugsy
1991,The Butcher's Wife,tremor
1991,By the Sword,student
1991,Children of the Night,czakyr
1991,Child's Play 3,whitehurst
1991,Chopper Chicks in Zombietown,zombie
1991,City of Hope,city
1991,City Slickers,year
1991,Class Action,help
1991,Closet Land,interrogator
1991,Cold Heaven,davenport
1991,The Commitments,band
1991,Company Business,exchange
1991,Cool as Ice,club
1991,Curly Sue,grey
1991,The Dark Backward,garbage
1991,The Dark Wind,chee
1991,Daughters of the Dust,family
1991,Dead Again,madson
1991,Deceived,husband
1991,Defending Your Life,earth
1991,Defenseless,student
1991,Delirious,character
1991,Doc Hollywood,hogue
1991,The Doctor,surgeon
1991,Dogfight,birdlace
1991,Don't Tell Mom the Babysitter's Dead,mrs
1991,The Doors,band
1991,Dutch,dutch
1991,Dying Young,leukemia
1991,Edge of Honor,scout
1991,Ernest Scared Stupid,trantor
1991,Eve of Destruction,machine
1991,Eyes of an Angel,baby
1991,F/X2,rollie
1991,Final Approach,halsey
1991,The Fisher King,homeless
1991,The Five Heartbeats,duck
1991,Flight of the Intruder,camparelli
1991,For the Boys,war
1991,Freddy's Dead: The Final Nightmare,springwood
1991,Fried Green Tomatoes,idgie
1991,Grand Canyon,basketball
1991,Guilty by Suspicion,turn
1991,Hangin' with the Homeboys,clerk
1991,Hard Promises,stable work
1991,Harley Davidson and the Marlboro Man,marlboro
1991,Hear My Song,franc
1991,The Heroes of Desert Storm,iraqis
1991,Highlander II: The Quickening,macleod
1991,The Hitman,chair
1991,Homicide,gold
1991,Hook,hook
1991,Hot Shots!,block
1991,The Hours and Times,sex
1991,House Party 2,kid
1991,Hudson Hawk,hawk
1991,If Looks Could Kill,steranko
1991,The Indian Runner,film
1991,The Inner Circle,security
1991,JFK,garrison
1991,Jungle Fever,woman
1991,Kafka,group
1991,King Ralph,british royal
1991,L.A. Story,relationship
1991,The Last Boy Scout,marcone
1991,Life Stinks,bolt
1991,Little Man Tate,school
1991,Love Hurts,weaver
1991,The Man in the Moon,court
1991,The Marrying Man,studio
1991,McBain,colombian dictator
1991,Meet the Applegates,family
1991,Mississippi Masala,clandestine
1991,Mortal Thoughts,flashback
1991,My Girl,news
1991,My Own Private Idaho,woman
1991,Mystery Date,desoto
1991,The Naked Gun 2½: The Smell of Fear,hapsburg
1991,Naked Lunch,border
1991,Necessary Roughness,team
1991,New Jack City,nino
1991,Night on Earth,yoyo
1991,Not Without My Daughter,moody
1991,Nothing but Trouble,valkenheiser
1991,The Object of Beauty,company
1991,Once Around,family
1991,One Good Cop,beniamino
1991,Only the Lonely,station
1991,Oscar,nature
1991,Other People's Money,company
1991,Out for Justice,wife
2013,Paradise,life
1991,Paris Trout,trout
1991,Pastime,baseball
1991,The People Under the Stairs,fool
1991,Perfect Harmony,boy
1991,The Perfect Weapon,tanaka
2015,Point Break,bodhi
1991,Poison,poison
1991,The Prince of Tides,lowenstein
1991,Problem Child 2,junior
1991,Puppet Master II,torch
1991,Puppet Master III: Toulon's Revenge,toulon
1991,Pure Luck,hospital
1991,A Rage in Harlem,beautiful black
1991,Rambling Rose,hillyer
1991,The Rapture,life
1991,Regarding Henry,success
1991,Return to the Blue Lagoon,island
1991,Ricochet,escaping
1991,Road to Ruin,model
1991,Robin Hood: Prince of Thieves,azeem
1991,The Rocketeer,pack
1991,Rover Dangerfield,rover
1991,Run,halloran
1991,Rush,dealer
1991,Scenes from a Mall,lawyer
1991,Scissors,world
1991,Scorchers,jumper
1991,Shadows and Fog,irmy
1991,Shattered,car
1991,Shout,daughter
1991,Showdown in Little Tokyo,yoshida
1991,The Silence of the Lambs,chilton
1991,Slacker,woman
1991,Sleeping with the Enemy,home
1991,Soapdish,cast
1991,Star Trek VI: The Undiscovered Country,officer
1991,Stone Cold,huff
1991,Straight Out of Brooklyn,father
1991,Suburban Commando,suitor
1991,The Super,father
1991,Switch,woman
1991,The Taking of Beverly Hills,boomer
1991,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,keno
1991,Terminator 2: Judgment Day,future
1991,Thelma & Louise,phone
1991,There's Nothing Out There,previous horror film viewing helps
1991,Together Alone,role
1991,Toy Soldiers,father
1991,Triple Bogey on a Par Five Hole,luxury
1991,True Colors,family
1991,True Identity,ride
1991,Two Evil Eyes,body
1991,Victim of Love,wife
1991,What About Bob?,therapy
1991,White Fang,gold
1991,Whore,street
1991,Year of the Gun,betrayal
1992,1492: Conquest of Paradise,columbus
1992,Aladdin,aladdin
1992,Alien 3,queen
1992,American Me,murder
1992,Article 99,dreyfoos
1992,The Babe,babe
1992,Bad Lieutenant,crack
1992,Basic Instinct,woman
1992,Batman Returns,shreck
1992,Bébé's Kids,friend
1992,Beethoven,family
1992,Blame It on the Bellboy,scarpa
1994,Blown Away,gaerity
1992,Bob Roberts,drug
1992,Brain Donors,game
1992,Bram Stoker's Dracula,holmwood
1992,Buffy the Vampire Slayer,lothos
1992,Candyman,candyman
1992,Captain Ron,captain
1992,Chain of Desire,wife
1992,Chaplin,chaplin
1992,Child of Rage,home
1992,Children of the Corn II: The Final Sacrifice,reporter
1992,Claire of the Moon,jabrowski
1992,Class Act,school
1992,Consenting Adults,murder
1992,Cool World,world
1992,CrissCross,drug
1992,Cruel Doubt,police
1992,The Cutting Edge,pair
1992,Death Becomes Her,lisle
1992,Deep Cover,drug
1992,Diggstown,caine
1992,Dr. Giggles,heart
1992,Encino Man,link
1992,Falling from Grace,speck
1992,Far and Away,train
1992,FernGully: The Last Rainforest,hexxus
1992,A Few Good Men,kaffee
1992,Fifty/Fifty,buddies run
1992,Final Analysis,childhood
1992,Folks!,life
1992,Forever Young,mccormick
1992,Freejack,mccandless
1992,Frozen Assets,bank
1992,Gas Food Lodging,shade
2000,Gladiator,maximus
1992,Glengarry Glen Ross,williamson
1992,The Gun in Betty Lou's Handbag,frustration
1992,The Hand That Rocks the Cradle,mrs
1992,Hero,crash
1992,Hoffa,hoffa
1992,Home Alone 2: Lost in New York,christmas
1992,"Honey, I Blew Up the Kid",hendrickson
1992,Honeymoon in Vegas,mahi
1992,Housesitter,liar
1992,Husbands and Wives,film
1992,Innocent Blood,gennaro
1992,Into the Sun,combat
1992,Jennifer 8,berlin
1992,Juice,steel
1992,Just Another Girl on the I.R.T.,chantel
1992,Kuffs,school
1992,Ladybugs,team
1992,The Lawnmower Man,jobe
1992,A League of Their Own,league
1992,Leap of Faith,braverman
1992,Leaving Normal,waitress
1992,Lethal Weapon 3,getz
1992,Light Sleeper,tis
1992,Live Wire,car
1992,Lorenzo's Oil,research
1992,Love Crimes,hanover
1992,Love Field,lurene
1992,Mad at the Moon,miller
1992,Malcolm X,york
1992,The Mambo Kings,arnaz
1992,Man Bites Dog,crew
1992,Man Trouble,singer
1992,Medicine Man,campbell
1992,Medusa: Dare to Be Truthful,tour
1992,Memoirs of an Invisible Man,singleton
1992,The Mighty Ducks,bombay
1992,Mistress,wife
1992,Mo' Money,mailroom
1992,Mom and Dad Save the World,spengo
1992,Mr. Baseball,hiroko
1992,Mr. Saturday Night,night
1992,The Muppet Christmas Carol,scrooge
1992,My Cousin Vinny,trotter
1992,Nemesis,hammerhead
1992,Newsies,denton
1992,Noises Off,york
1992,O Pioneers!,farm
1992,Once Upon a Crime,morosco
1992,One False Move,dixon
1994,Only You,school
1992,Out on a Limb,home
1992,Passed Away,sister
1992,Passenger 57,cutter
1992,Passion Fish,culhane
1992,Patriot Games,miller
1992,Pet Sematary Two,zowie
1992,The Playboys,hegarty
1992,The Player,kahane
1992,Poison Ivy,tank
1992,The Power of One,botha
1992,Praying with Anger,dev
1992,Prelude to a Kiss,man
1992,The Public Eye,bernzy
1992,Pure Country,friend
1992,Quicksand: No Escape,private investigator
1992,Radio Flyer,man
1992,Rain Without Thunder,state
1992,Raising Cain,waldheim
1992,Rapid Fire,serrano
1993,Red Rock West,accident
1992,Reservoir Dogs,orange
1992,The Resurrected,curwen
1992,Revenge of the Nerds III: The Next Generation,college
1992,A River Runs Through It,fish
1992,Roadside Prophets,factory
1993,RoboCop 3,mcdaggett
1992,Rock-a-Doodle,chanticleer
1992,Samantha,university
1992,Samurai Vampire Bikers From Hell,hell
1992,Scent of a Woman,school
